loaddate,uniqueid,workorder,length,width,color,description
1/25/2024,10305733,25550599,107.875,21,TW ,0900X21 25P RR PAN TW SL      
1/25/2024,10305732,25550599,107.875,21,TW ,0900X21 25P RR PAN TW SL      
1/25/2024,10305731,25550599,107.875,21,TW ,0900X21 25P RR PAN TW SL      
1/25/2024,10305738,25550527,119.875,21,TW ,1000X21 25P RR PAN TW SL      
1/25/2024,10305737,25550527,119.875,21,TW ,1000X21 25P RR PAN TW SL      
1/25/2024,10305736,25550527,119.875,21,TW ,1000X21 25P RR PAN TW SL      
1/25/2024,10305744,25550515,191.875,21,TW ,1600X21 25P RR PAN TW SL      
1/25/2024,10305743,25550515,191.875,21,TW ,1600X21 25P RR PAN TW SL      
1/25/2024,10305742,25550515,191.875,21,TW ,1600X21 25P RR PAN TW SL      
1/25/2024,10305741,25550515,191.875,21,TW ,1600X21 25P RR PAN TW SL      
1/25/2024,10305740,25550515,191.875,21,TW ,1600X21 25P RR PAN TW SL      
1/25/2024,10305739,25550515,191.875,21,TW ,1600X21 25P RR PAN TW SL      
1/25/2024,10305747,25550606,215.875,21,TW ,1800X21 25P RR PAN TW SL      
1/25/2024,10305746,25550606,215.875,21,TW ,1800X21 25P RR PAN TW SL      
1/25/2024,10305750,25550530,119.875,18,TW ,1000X18 25P RR PAN TW F       
1/25/2024,10305749,25550530,119.875,18,TW ,1000X18 25P RR PAN TW F       
1/25/2024,10305748,25550530,119.875,18,TW ,1000X18 25P RR PAN TW F       
1/25/2024,10305753,25550604,215.875,18,TW ,1800X18 25P RR PAN TW F       
1/25/2024,10305752,25550604,215.875,18,TW ,1800X18 25P RR PAN TW F       
1/25/2024,10305751,25550604,215.875,18,TW ,1800X18 25P RR PAN TW F       
1/25/2024,10305756,25550641,191.875,21,TW ,1600X21 25P RR PAN TW F       
1/25/2024,10305754,25550641,191.875,21,TW ,1600X21 25P RR PAN TW F       
1/25/2024,10305755,25550641,191.875,21,TW ,1600X21 25P RR PAN TW F       
1/25/2024,10305759,25550641,191.875,21,TW ,1600X21 25P RR PAN TW F       
1/25/2024,10305758,25550641,191.875,21,TW ,1600X21 25P RR PAN TW F       
1/25/2024,10305757,25550641,191.875,21,TW ,1600X21 25P RR PAN TW F       
1/25/2024,10305760,25550723,107.875,21,TW ,0900X21 25P RR PAN TW F       
1/25/2024,10305762,25550725,107.875,18,TW ,0900X18 25P RR PAN TW F       
1/25/2024,10305761,25550725,107.875,18,TW ,0900X18 25P RR PAN TW F       
1/25/2024,10305765,25550641,191.875,21,TW ,1600X21 25P RR PAN TW F       
1/25/2024,10305764,25550641,191.875,21,TW ,1600X21 25P RR PAN TW F       
1/25/2024,10305763,25550641,191.875,21,TW ,1600X21 25P RR PAN TW F       
1/25/2024,10305767,25550680,191.875,21,TW ,1600X21 25P RR PAN TW F       
1/25/2024,10305766,25550680,191.875,21,TW ,1600X21 25P RR PAN TW F       
1/25/2024,10305768,25550674,119.875,21,TW ,1000X21 24G RR PAN TW SL      
1/25/2024,10305769,25550674,119.875,21,TW ,1000X21 24G RR PAN TW SL      
1/25/2024,10305772,25550676,119.875,18,TW ,1000X18 24G RR PAN TW F       
1/25/2024,10305771,25550676,119.875,18,TW ,1000X18 24G RR PAN TW F       
1/25/2024,10305770,25550676,119.875,18,TW ,1000X18 24G RR PAN TW F       
1/25/2024,10305773,25550665,107.875,21,TW ,0900X21 24G RR PAN TW F       
1/25/2024,10305776,25550665,107.875,21,TW ,0900X21 24G RR PAN TW F       
1/25/2024,10305775,25550665,107.875,21,TW ,0900X21 24G RR PAN TW F       
1/25/2024,10305774,25550665,107.875,21,TW ,0900X21 24G RR PAN TW F       
1/25/2024,10305786,25550699,95.875,21,TW ,0800X21 24G RR PAN TW SL      
1/25/2024,10305785,25550699,95.875,21,TW ,0800X21 24G RR PAN TW SL      
1/25/2024,10305784,25550699,95.875,21,TW ,0800X21 24G RR PAN TW SL      
1/25/2024,10305783,25550699,95.875,21,TW ,0800X21 24G RR PAN TW SL      
1/25/2024,10305782,25550699,95.875,21,TW ,0800X21 24G RR PAN TW SL      
1/25/2024,10305781,25550699,95.875,21,TW ,0800X21 24G RR PAN TW SL      
1/25/2024,10305780,25550699,95.875,21,TW ,0800X21 24G RR PAN TW SL      
1/25/2024,10305779,25550699,95.875,21,TW ,0800X21 24G RR PAN TW SL      
1/25/2024,10305778,25550699,95.875,21,TW ,0800X21 24G RR PAN TW SL      
1/25/2024,10305777,25550699,95.875,21,TW ,0800X21 24G RR PAN TW SL      
1/25/2024,10305790,25550691,107.875,21,TW ,0900X21 24G RR PAN TW SL      
1/25/2024,10305789,25550691,107.875,21,TW ,0900X21 24G RR PAN TW SL      
1/25/2024,10305788,25550691,107.875,21,TW ,0900X21 24G RR PAN TW SL      
1/25/2024,10305787,25550691,107.875,21,TW ,0900X21 24G RR PAN TW SL      
1/25/2024,10305812,25550695,191.875,21,TW ,1600X21 24G RR PAN TW SL      
1/25/2024,10305811,25550695,191.875,21,TW ,1600X21 24G RR PAN TW SL      
1/25/2024,10305808,25550695,191.875,21,TW ,1600X21 24G RR PAN TW SL      
1/25/2024,10305807,25550695,191.875,21,TW ,1600X21 24G RR PAN TW SL      
1/25/2024,10305806,25550695,191.875,21,TW ,1600X21 24G RR PAN TW SL      
1/25/2024,10305805,25550695,191.875,21,TW ,1600X21 24G RR PAN TW SL      
1/25/2024,10305804,25550695,191.875,21,TW ,1600X21 24G RR PAN TW SL      
1/25/2024,10305803,25550695,191.875,21,TW ,1600X21 24G RR PAN TW SL      
1/25/2024,10305802,25550695,191.875,21,TW ,1600X21 24G RR PAN TW SL      
1/25/2024,10305801,25550695,191.875,21,TW ,1600X21 24G RR PAN TW SL      
1/25/2024,10305800,25550695,191.875,21,TW ,1600X21 24G RR PAN TW SL      
1/25/2024,10305799,25550695,191.875,21,TW ,1600X21 24G RR PAN TW SL      
1/25/2024,10305798,25550695,191.875,21,TW ,1600X21 24G RR PAN TW SL      
1/25/2024,10305797,25550695,191.875,21,TW ,1600X21 24G RR PAN TW SL      
1/25/2024,10305814,25550695,191.875,21,TW ,1600X21 24G RR PAN TW SL      
1/25/2024,10305813,25550695,191.875,21,TW ,1600X21 24G RR PAN TW SL      
1/25/2024,10305810,25550695,191.875,21,TW ,1600X21 24G RR PAN TW SL      
1/25/2024,10305809,25550695,191.875,21,TW ,1600X21 24G RR PAN TW SL      
1/25/2024,10305795,25550695,191.875,21,TW ,1600X21 24G RR PAN TW SL      
1/25/2024,10305793,25550695,191.875,21,TW ,1600X21 24G RR PAN TW SL      
1/25/2024,10305792,25550695,191.875,21,TW ,1600X21 24G RR PAN TW SL      
1/25/2024,10305791,25550695,191.875,21,TW ,1600X21 24G RR PAN TW SL      
1/25/2024,10305796,25550695,191.875,21,TW ,1600X21 24G RR PAN TW SL      
1/25/2024,10305794,25550695,191.875,21,TW ,1600X21 24G RR PAN TW SL      
1/25/2024,10305818,25550701,107.875,18,TW ,0900X18 24G RR PAN TW F       
1/25/2024,10305817,25550701,107.875,18,TW ,0900X18 24G RR PAN TW F       
1/25/2024,10305816,25550701,107.875,18,TW ,0900X18 24G RR PAN TW F       
1/25/2024,10305815,25550701,107.875,18,TW ,0900X18 24G RR PAN TW F       
1/25/2024,10305822,25550706,71.875,21,TW ,0600X21 25P RR PAN TW SL      
1/25/2024,10305821,25550706,71.875,21,TW ,0600X21 25P RR PAN TW SL      
1/25/2024,10305820,25550706,71.875,21,TW ,0600X21 25P RR PAN TW SL      
1/25/2024,10305819,25550706,71.875,21,TW ,0600X21 25P RR PAN TW SL      
1/25/2024,10305857,25550708,95.875,21,TW ,0800X21 25P RR PAN TW SL      
1/25/2024,10305856,25550708,95.875,21,TW ,0800X21 25P RR PAN TW SL      
1/25/2024,10305853,25550708,95.875,21,TW ,0800X21 25P RR PAN TW SL      
1/25/2024,10305852,25550708,95.875,21,TW ,0800X21 25P RR PAN TW SL      
1/25/2024,10305849,25550708,95.875,21,TW ,0800X21 25P RR PAN TW SL      
1/25/2024,10305848,25550708,95.875,21,TW ,0800X21 25P RR PAN TW SL      
1/25/2024,10305846,25550708,95.875,21,TW ,0800X21 25P RR PAN TW SL      
1/25/2024,10305845,25550708,95.875,21,TW ,0800X21 25P RR PAN TW SL      
1/25/2024,10305844,25550708,95.875,21,TW ,0800X21 25P RR PAN TW SL      
1/25/2024,10305843,25550708,95.875,21,TW ,0800X21 25P RR PAN TW SL      
1/25/2024,10305842,25550708,95.875,21,TW ,0800X21 25P RR PAN TW SL      
1/25/2024,10305841,25550708,95.875,21,TW ,0800X21 25P RR PAN TW SL      
1/25/2024,10305840,25550708,95.875,21,TW ,0800X21 25P RR PAN TW SL      
1/25/2024,10305839,25550708,95.875,21,TW ,0800X21 25P RR PAN TW SL      
1/25/2024,10305838,25550708,95.875,21,TW ,0800X21 25P RR PAN TW SL      
1/25/2024,10305837,25550708,95.875,21,TW ,0800X21 25P RR PAN TW SL      
1/25/2024,10305836,25550708,95.875,21,TW ,0800X21 25P RR PAN TW SL      
1/25/2024,10305835,25550708,95.875,21,TW ,0800X21 25P RR PAN TW SL      
1/25/2024,10305834,25550708,95.875,21,TW ,0800X21 25P RR PAN TW SL      
1/25/2024,10305833,25550708,95.875,21,TW ,0800X21 25P RR PAN TW SL      
1/25/2024,10305832,25550708,95.875,21,TW ,0800X21 25P RR PAN TW SL      
1/25/2024,10305858,25550708,95.875,21,TW ,0800X21 25P RR PAN TW SL      
1/25/2024,10305855,25550708,95.875,21,TW ,0800X21 25P RR PAN TW SL      
1/25/2024,10305854,25550708,95.875,21,TW ,0800X21 25P RR PAN TW SL      
1/25/2024,10305851,25550708,95.875,21,TW ,0800X21 25P RR PAN TW SL      
1/25/2024,10305850,25550708,95.875,21,TW ,0800X21 25P RR PAN TW SL      
1/25/2024,10305847,25550708,95.875,21,TW ,0800X21 25P RR PAN TW SL      
1/25/2024,10305830,25550708,95.875,21,TW ,0800X21 25P RR PAN TW SL      
1/25/2024,10305828,25550708,95.875,21,TW ,0800X21 25P RR PAN TW SL      
1/25/2024,10305827,25550708,95.875,21,TW ,0800X21 25P RR PAN TW SL      
1/25/2024,10305826,25550708,95.875,21,TW ,0800X21 25P RR PAN TW SL      
1/25/2024,10305825,25550708,95.875,21,TW ,0800X21 25P RR PAN TW SL      
1/25/2024,10305824,25550708,95.875,21,TW ,0800X21 25P RR PAN TW SL      
1/25/2024,10305823,25550708,95.875,21,TW ,0800X21 25P RR PAN TW SL      
1/25/2024,10305831,25550708,95.875,21,TW ,0800X21 25P RR PAN TW SL      
1/25/2024,10305829,25550708,95.875,21,TW ,0800X21 25P RR PAN TW SL      
1/25/2024,10305900,25550714,107.875,21,TW ,0900X21 25P RR PAN TW SL      
1/25/2024,10305899,25550714,107.875,21,TW ,0900X21 25P RR PAN TW SL      
1/25/2024,10305898,25550714,107.875,21,TW ,0900X21 25P RR PAN TW SL      
1/25/2024,10305897,25550714,107.875,21,TW ,0900X21 25P RR PAN TW SL      
1/25/2024,10305896,25550714,107.875,21,TW ,0900X21 25P RR PAN TW SL      
1/25/2024,10305895,25550714,107.875,21,TW ,0900X21 25P RR PAN TW SL      
1/25/2024,10305894,25550714,107.875,21,TW ,0900X21 25P RR PAN TW SL      
1/25/2024,10305893,25550714,107.875,21,TW ,0900X21 25P RR PAN TW SL      
1/25/2024,10305892,25550714,107.875,21,TW ,0900X21 25P RR PAN TW SL      
1/25/2024,10305891,25550714,107.875,21,TW ,0900X21 25P RR PAN TW SL      
1/25/2024,10305890,25550714,107.875,21,TW ,0900X21 25P RR PAN TW SL      
1/25/2024,10305889,25550714,107.875,21,TW ,0900X21 25P RR PAN TW SL      
1/25/2024,10305888,25550714,107.875,21,TW ,0900X21 25P RR PAN TW SL      
1/25/2024,10305887,25550714,107.875,21,TW ,0900X21 25P RR PAN TW SL      
1/25/2024,10305886,25550714,107.875,21,TW ,0900X21 25P RR PAN TW SL      
1/25/2024,10305885,25550714,107.875,21,TW ,0900X21 25P RR PAN TW SL      
1/25/2024,10305884,25550714,107.875,21,TW ,0900X21 25P RR PAN TW SL      
1/25/2024,10305883,25550714,107.875,21,TW ,0900X21 25P RR PAN TW SL      
1/25/2024,10305882,25550714,107.875,21,TW ,0900X21 25P RR PAN TW SL      
1/25/2024,10305881,25550714,107.875,21,TW ,0900X21 25P RR PAN TW SL      
1/25/2024,10305880,25550714,107.875,21,TW ,0900X21 25P RR PAN TW SL      
1/25/2024,10305879,25550714,107.875,21,TW ,0900X21 25P RR PAN TW SL      
1/25/2024,10305878,25550714,107.875,21,TW ,0900X21 25P RR PAN TW SL      
1/25/2024,10305877,25550714,107.875,21,TW ,0900X21 25P RR PAN TW SL      
1/25/2024,10305876,25550714,107.875,21,TW ,0900X21 25P RR PAN TW SL      
1/25/2024,10305875,25550714,107.875,21,TW ,0900X21 25P RR PAN TW SL      
1/25/2024,10305874,25550714,107.875,21,TW ,0900X21 25P RR PAN TW SL      
1/25/2024,10305873,25550714,107.875,21,TW ,0900X21 25P RR PAN TW SL      
1/25/2024,10305872,25550714,107.875,21,TW ,0900X21 25P RR PAN TW SL      
1/25/2024,10305871,25550714,107.875,21,TW ,0900X21 25P RR PAN TW SL      
1/25/2024,10305870,25550714,107.875,21,TW ,0900X21 25P RR PAN TW SL      
1/25/2024,10305869,25550714,107.875,21,TW ,0900X21 25P RR PAN TW SL      
1/25/2024,10305868,25550714,107.875,21,TW ,0900X21 25P RR PAN TW SL      
1/25/2024,10305867,25550714,107.875,21,TW ,0900X21 25P RR PAN TW SL      
1/25/2024,10305866,25550714,107.875,21,TW ,0900X21 25P RR PAN TW SL      
1/25/2024,10305865,25550714,107.875,21,TW ,0900X21 25P RR PAN TW SL      
1/25/2024,10305864,25550714,107.875,21,TW ,0900X21 25P RR PAN TW SL      
1/25/2024,10305863,25550714,107.875,21,TW ,0900X21 25P RR PAN TW SL      
1/25/2024,10305862,25550714,107.875,21,TW ,0900X21 25P RR PAN TW SL      
1/25/2024,10305861,25550714,107.875,21,TW ,0900X21 25P RR PAN TW SL      
1/25/2024,10305860,25550714,107.875,21,TW ,0900X21 25P RR PAN TW SL      
1/25/2024,10305859,25550714,107.875,21,TW ,0900X21 25P RR PAN TW SL      
1/25/2024,10305902,25550716,119.875,21,TW ,1000X21 25P RR PAN TW SL      
1/25/2024,10305901,25550716,119.875,21,TW ,1000X21 25P RR PAN TW SL      
1/25/2024,10305911,25550710,107.875,18,TW ,0900X18 25P RR PAN TW F       
1/25/2024,10305910,25550710,107.875,18,TW ,0900X18 25P RR PAN TW F       
1/25/2024,10305909,25550710,107.875,18,TW ,0900X18 25P RR PAN TW F       
1/25/2024,10305908,25550710,107.875,18,TW ,0900X18 25P RR PAN TW F       
1/25/2024,10305907,25550710,107.875,18,TW ,0900X18 25P RR PAN TW F       
1/25/2024,10305906,25550710,107.875,18,TW ,0900X18 25P RR PAN TW F       
1/25/2024,10305905,25550710,107.875,18,TW ,0900X18 25P RR PAN TW F       
1/25/2024,10305904,25550710,107.875,18,TW ,0900X18 25P RR PAN TW F       
1/25/2024,10305903,25550710,107.875,18,TW ,0900X18 25P RR PAN TW F       
1/25/2024,10305912,25550620,95.875,21,TW ,0800X21 25P RR PAN TW SL      
1/25/2024,10305919,25550712,107.875,21,TW ,0900X21 25P RR PAN TW SL      
1/25/2024,10305917,25550712,107.875,21,TW ,0900X21 25P RR PAN TW SL      
1/25/2024,10305915,25550712,107.875,21,TW ,0900X21 25P RR PAN TW SL      
1/25/2024,10305920,25550712,107.875,21,TW ,0900X21 25P RR PAN TW SL      
1/25/2024,10305918,25550712,107.875,21,TW ,0900X21 25P RR PAN TW SL      
1/25/2024,10305916,25550712,107.875,21,TW ,0900X21 25P RR PAN TW SL      
1/25/2024,10305913,25550712,107.875,21,TW ,0900X21 25P RR PAN TW SL      
1/25/2024,10305914,25550712,107.875,21,TW ,0900X21 25P RR PAN TW SL      
1/25/2024,10305926,25550742,191.875,21,TW ,1600X21 25P RR PAN TW SL      
1/25/2024,10305925,25550742,191.875,21,TW ,1600X21 25P RR PAN TW SL      
1/25/2024,10305924,25550742,191.875,21,TW ,1600X21 25P RR PAN TW SL      
1/25/2024,10305923,25550742,191.875,21,TW ,1600X21 25P RR PAN TW SL      
1/25/2024,10305922,25550742,191.875,21,TW ,1600X21 25P RR PAN TW SL      
1/25/2024,10305921,25550742,191.875,21,TW ,1600X21 25P RR PAN TW SL      
1/25/2024,10305929,25550714,107.875,21,TW ,0900X21 25P RR PAN TW SL      
1/25/2024,10305928,25550714,107.875,21,TW ,0900X21 25P RR PAN TW SL      
1/25/2024,10305927,25550714,107.875,21,TW ,0900X21 25P RR PAN TW SL      
1/25/2024,10305931,25550714,107.875,21,TW ,0900X21 25P RR PAN TW SL      
1/25/2024,10305930,25550714,107.875,21,TW ,0900X21 25P RR PAN TW SL      
1/25/2024,10305937,25550716,119.875,21,TW ,1000X21 25P RR PAN TW SL      
1/25/2024,10305936,25550716,119.875,21,TW ,1000X21 25P RR PAN TW SL      
1/25/2024,10305935,25550716,119.875,21,TW ,1000X21 25P RR PAN TW SL      
1/25/2024,10305934,25550716,119.875,21,TW ,1000X21 25P RR PAN TW SL      
1/25/2024,10305933,25550716,119.875,21,TW ,1000X21 25P RR PAN TW SL      
1/25/2024,10305932,25550716,119.875,21,TW ,1000X21 25P RR PAN TW SL      
1/25/2024,10305965,25550639,191.875,21,TW ,1600X21 25P RR PAN TW SL      
1/25/2024,10305962,25550639,191.875,21,TW ,1600X21 25P RR PAN TW SL      
1/25/2024,10305960,25550639,191.875,21,TW ,1600X21 25P RR PAN TW SL      
1/25/2024,10305957,25550639,191.875,21,TW ,1600X21 25P RR PAN TW SL      
1/25/2024,10305956,25550639,191.875,21,TW ,1600X21 25P RR PAN TW SL      
1/25/2024,10305955,25550639,191.875,21,TW ,1600X21 25P RR PAN TW SL      
1/25/2024,10305954,25550639,191.875,21,TW ,1600X21 25P RR PAN TW SL      
1/25/2024,10305953,25550639,191.875,21,TW ,1600X21 25P RR PAN TW SL      
1/25/2024,10305952,25550639,191.875,21,TW ,1600X21 25P RR PAN TW SL      
1/25/2024,10305951,25550639,191.875,21,TW ,1600X21 25P RR PAN TW SL      
1/25/2024,10305950,25550639,191.875,21,TW ,1600X21 25P RR PAN TW SL      
1/25/2024,10305949,25550639,191.875,21,TW ,1600X21 25P RR PAN TW SL      
1/25/2024,10305948,25550639,191.875,21,TW ,1600X21 25P RR PAN TW SL      
1/25/2024,10305947,25550639,191.875,21,TW ,1600X21 25P RR PAN TW SL      
1/25/2024,10305946,25550639,191.875,21,TW ,1600X21 25P RR PAN TW SL      
1/25/2024,10305945,25550639,191.875,21,TW ,1600X21 25P RR PAN TW SL      
1/25/2024,10305944,25550639,191.875,21,TW ,1600X21 25P RR PAN TW SL      
1/25/2024,10305943,25550639,191.875,21,TW ,1600X21 25P RR PAN TW SL      
1/25/2024,10305942,25550639,191.875,21,TW ,1600X21 25P RR PAN TW SL      
1/25/2024,10305941,25550639,191.875,21,TW ,1600X21 25P RR PAN TW SL      
1/25/2024,10305940,25550639,191.875,21,TW ,1600X21 25P RR PAN TW SL      
1/25/2024,10305939,25550639,191.875,21,TW ,1600X21 25P RR PAN TW SL      
1/25/2024,10305938,25550639,191.875,21,TW ,1600X21 25P RR PAN TW SL      
1/25/2024,10305964,25550639,191.875,21,TW ,1600X21 25P RR PAN TW SL      
1/25/2024,10305963,25550639,191.875,21,TW ,1600X21 25P RR PAN TW SL      
1/25/2024,10305961,25550639,191.875,21,TW ,1600X21 25P RR PAN TW SL      
1/25/2024,10305959,25550639,191.875,21,TW ,1600X21 25P RR PAN TW SL      
1/25/2024,10305958,25550639,191.875,21,TW ,1600X21 25P RR PAN TW SL      
1/25/2024,10305966,25550639,191.875,21,TW ,1600X21 25P RR PAN TW SL      
1/25/2024,10306040,25550639,191.875,21,TW ,1600X21 25P RR PAN TW SL      
1/25/2024,10306036,25550639,191.875,21,TW ,1600X21 25P RR PAN TW SL      
1/25/2024,10306031,25550639,191.875,21,TW ,1600X21 25P RR PAN TW SL      
1/25/2024,10306028,25550639,191.875,21,TW ,1600X21 25P RR PAN TW SL      
1/25/2024,10306026,25550639,191.875,21,TW ,1600X21 25P RR PAN TW SL      
1/25/2024,10306024,25550639,191.875,21,TW ,1600X21 25P RR PAN TW SL      
1/25/2024,10306022,25550639,191.875,21,TW ,1600X21 25P RR PAN TW SL      
1/25/2024,10306020,25550639,191.875,21,TW ,1600X21 25P RR PAN TW SL      
1/25/2024,10306019,25550639,191.875,21,TW ,1600X21 25P RR PAN TW SL      
1/25/2024,10306017,25550639,191.875,21,TW ,1600X21 25P RR PAN TW SL      
1/25/2024,10306015,25550639,191.875,21,TW ,1600X21 25P RR PAN TW SL      
1/25/2024,10306012,25550639,191.875,21,TW ,1600X21 25P RR PAN TW SL      
1/25/2024,10306011,25550639,191.875,21,TW ,1600X21 25P RR PAN TW SL      
1/25/2024,10306010,25550639,191.875,21,TW ,1600X21 25P RR PAN TW SL      
1/25/2024,10306009,25550639,191.875,21,TW ,1600X21 25P RR PAN TW SL      
1/25/2024,10306008,25550639,191.875,21,TW ,1600X21 25P RR PAN TW SL      
1/25/2024,10306007,25550639,191.875,21,TW ,1600X21 25P RR PAN TW SL      
1/25/2024,10306006,25550639,191.875,21,TW ,1600X21 25P RR PAN TW SL      
1/25/2024,10306005,25550639,191.875,21,TW ,1600X21 25P RR PAN TW SL      
1/25/2024,10306004,25550639,191.875,21,TW ,1600X21 25P RR PAN TW SL      
1/25/2024,10306003,25550639,191.875,21,TW ,1600X21 25P RR PAN TW SL      
1/25/2024,10306002,25550639,191.875,21,TW ,1600X21 25P RR PAN TW SL      
1/25/2024,10306001,25550639,191.875,21,TW ,1600X21 25P RR PAN TW SL      
1/25/2024,10306000,25550639,191.875,21,TW ,1600X21 25P RR PAN TW SL      
1/25/2024,10305999,25550639,191.875,21,TW ,1600X21 25P RR PAN TW SL      
1/25/2024,10305998,25550639,191.875,21,TW ,1600X21 25P RR PAN TW SL      
1/25/2024,10305997,25550639,191.875,21,TW ,1600X21 25P RR PAN TW SL      
1/25/2024,10305996,25550639,191.875,21,TW ,1600X21 25P RR PAN TW SL      
1/25/2024,10305995,25550639,191.875,21,TW ,1600X21 25P RR PAN TW SL      
1/25/2024,10305994,25550639,191.875,21,TW ,1600X21 25P RR PAN TW SL      
1/25/2024,10305993,25550639,191.875,21,TW ,1600X21 25P RR PAN TW SL      
1/25/2024,10305992,25550639,191.875,21,TW ,1600X21 25P RR PAN TW SL      
1/25/2024,10305991,25550639,191.875,21,TW ,1600X21 25P RR PAN TW SL      
1/25/2024,10305990,25550639,191.875,21,TW ,1600X21 25P RR PAN TW SL      
1/25/2024,10305989,25550639,191.875,21,TW ,1600X21 25P RR PAN TW SL      
1/25/2024,10305988,25550639,191.875,21,TW ,1600X21 25P RR PAN TW SL      
1/25/2024,10305987,25550639,191.875,21,TW ,1600X21 25P RR PAN TW SL      
1/25/2024,10305986,25550639,191.875,21,TW ,1600X21 25P RR PAN TW SL      
1/25/2024,10305985,25550639,191.875,21,TW ,1600X21 25P RR PAN TW SL      
1/25/2024,10305984,25550639,191.875,21,TW ,1600X21 25P RR PAN TW SL      
1/25/2024,10305983,25550639,191.875,21,TW ,1600X21 25P RR PAN TW SL      
1/25/2024,10305982,25550639,191.875,21,TW ,1600X21 25P RR PAN TW SL      
1/25/2024,10305981,25550639,191.875,21,TW ,1600X21 25P RR PAN TW SL      
1/25/2024,10305980,25550639,191.875,21,TW ,1600X21 25P RR PAN TW SL      
1/25/2024,10305979,25550639,191.875,21,TW ,1600X21 25P RR PAN TW SL      
1/25/2024,10305978,25550639,191.875,21,TW ,1600X21 25P RR PAN TW SL      
1/25/2024,10305977,25550639,191.875,21,TW ,1600X21 25P RR PAN TW SL      
1/25/2024,10305976,25550639,191.875,21,TW ,1600X21 25P RR PAN TW SL      
1/25/2024,10305975,25550639,191.875,21,TW ,1600X21 25P RR PAN TW SL      
